GBPAUD,201908010212,1.770470,1.770760,1.770450,1.770720,0
GBPAUD,201908010213,1.770660,1.770720,1.770480,1.770520,0
GBPAUD,201908010214,1.770510,1.770710,1.770440,1.770620,0
GBPAUD,201908010215,1.770620,1.770710,1.770420,1.770510,0
GBPAUD,201908010216,1.770500,1.770920,1.770460,1.770920,0
GBPAUD,201908010217,1.770870,1.771270,1.770810,1.771270,0
GBPAUD,201908010218,1.771270,1.771280,1.771010,1.771010,0
GBPAUD,201908010219,1.771050,1.771260,1.771010,1.771210,0
GBPAUD,201908010220,1.771170,1.771270,1.770810,1.770810,0
GBPAUD,201908010221,1.770810,1.770970,1.770660,1.770660,0
GBPAUD,201908010222,1.770710,1.771070,1.770710,1.770920,0
GBPAUD,201908010223,1.770910,1.771030,1.770820,1.770910,0
GBPAUD,201908010224,1.770910,1.771310,1.770870,1.771120,0
GBPAUD,201908010225,1.771120,1.771220,1.771070,1.771070,0
GBPAUD,201908010226,1.771070,1.771270,1.770990,1.771110,0
GBPAUD,201908010227,1.771110,1.771270,1.770730,1.770960,0
GBPAUD,201908010228,1.770960,1.771020,1.770860,1.770970,0
GBPAUD,201908010229,1.770910,1.771120,1.770760,1.770970,0
GBPAUD,201908010230,1.771020,1.771220,1.770910,1.771160,0
GBPAUD,201908010231,1.771220,1.771510,1.771170,1.771310,0
GBPAUD,201908010232,1.771340,1.771860,1.771270,1.771820,0
GBPAUD,201908010233,1.771780,1.772020,1.771780,1.771920,0
GBPAUD,201908010234,1.771920,1.772020,1.771780,1.771780,0
GBPAUD,201908010235,1.771860,1.772120,1.771810,1.772010,0
GBPAUD,201908010236,1.772060,1.772070,1.771820,1.771920,0
GBPAUD,201908010237,1.771930,1.772120,1.771910,1.771960,0
GBPAUD,201908010238,1.771960,1.772120,1.771960,1.772020,0
GBPAUD,201908010239,1.772050,1.772170,1.772010,1.772170,0
GBPAUD,201908010240,1.772170,1.772320,1.771970,1.772160,0
GBPAUD,201908010241,1.772160,1.772320,1.772060,1.772260,0
GBPAUD,201908010242,1.772260,1.772420,1.772070,1.772170,0
GBPAUD,201908010243,1.772110,1.772220,1.771770,1.771920,0
GBPAUD,201908010244,1.771910,1.772170,1.771870,1.772060,0
GBPAUD,201908010245,1.772060,1.772070,1.771710,1.771710,0
GBPAUD,201908010246,1.771690,1.771870,1.771690,1.771770,0
GBPAUD,201908010247,1.771810,1.771960,1.771760,1.771920,0
GBPAUD,201908010248,1.771920,1.772010,1.771820,1.772010,0
GBPAUD,201908010249,1.772010,1.772010,1.771810,1.771860,0
GBPAUD,201908010250,1.771860,1.772170,1.771770,1.772170,0
GBPAUD,201908010251,1.772120,1.772170,1.771860,1.771860,0
GBPAUD,201908010252,1.771910,1.771960,1.771610,1.771670,0
GBPAUD,201908010253,1.771710,1.771760,1.771420,1.771420,0
GBPAUD,201908010254,1.771470,1.771810,1.771420,1.771710,0
GBPAUD,201908010255,1.771760,1.772320,1.771760,1.772270,0
GBPAUD,201908010256,1.772270,1.772320,1.772010,1.772060,0
GBPAUD,201908010257,1.772010,1.772210,1.772010,1.772070,0
GBPAUD,201908010258,1.772060,1.772220,1.771910,1.772010,0
GBPAUD,201908010259,1.771960,1.772020,1.771410,1.771420,0
GBPAUD,201908010300,1.771360,1.771570,1.771170,1.771260,0
GBPAUD,201908010301,1.771320,1.771320,1.770610,1.770720,0
GBPAUD,201908010302,1.770770,1.770870,1.770060,1.770260,0
GBPAUD,201908010303,1.770210,1.770360,1.770010,1.770340,0
GBPAUD,201908010304,1.770360,1.770610,1.770340,1.770520,0
GBPAUD,201908010305,1.770570,1.770720,1.770310,1.770370,0
GBPAUD,201908010306,1.770320,1.770430,1.769980,1.770410,0
GBPAUD,201908010307,1.770420,1.770820,1.770310,1.770370,0
GBPAUD,201908010308,1.770360,1.770710,1.770260,1.770430,0
GBPAUD,201908010309,1.770460,1.770670,1.770350,1.770480,0
GBPAUD,201908010310,1.770520,1.770640,1.770280,1.770350,0
GBPAUD,201908010311,1.770310,1.770470,1.770170,1.770220,0
GBPAUD,201908010312,1.770160,1.770230,1.770020,1.770170,0
GBPAUD,201908010313,1.770170,1.770240,1.769720,1.769760,0
GBPAUD,201908010314,1.769730,1.769810,1.769070,1.769460,0
GBPAUD,201908010315,1.769480,1.769720,1.769340,1.769540,0
GBPAUD,201908010316,1.769540,1.769630,1.769330,1.769330,0
GBPAUD,201908010317,1.769330,1.769420,1.769120,1.769270,0
GBPAUD,201908010318,1.769270,1.769670,1.769210,1.769570,0
GBPAUD,201908010319,1.769570,1.769610,1.769090,1.769250,0
GBPAUD,201908010320,1.769230,1.769380,1.769120,1.769280,0
GBPAUD,201908010321,1.769280,1.769290,1.768960,1.769230,0
GBPAUD,201908010322,1.769240,1.769320,1.768820,1.768820,0
GBPAUD,201908010323,1.768790,1.769140,1.768790,1.769080,0
GBPAUD,201908010324,1.769120,1.769310,1.769060,1.769180,0
GBPAUD,201908010325,1.769190,1.769730,1.769190,1.769660,0
GBPAUD,201908010326,1.769600,1.769620,1.769370,1.769410,0
GBPAUD,201908010327,1.769380,1.769710,1.769350,1.769710,0
GBPAUD,201908010328,1.769660,1.769820,1.769250,1.769250,0
GBPAUD,201908010329,1.769230,1.769570,1.769100,1.769490,0
GBPAUD,201908010330,1.769500,1.769500,1.769320,1.769330,0
GBPAUD,201908010331,1.769290,1.769420,1.769100,1.769160,0
GBPAUD,201908010332,1.769160,1.769770,1.769130,1.769750,0
GBPAUD,201908010333,1.769800,1.770410,1.769720,1.770410,0
GBPAUD,201908010334,1.770480,1.770590,1.770260,1.770420,0
GBPAUD,201908010335,1.770420,1.770510,1.769860,1.770090,0
GBPAUD,201908010336,1.770140,1.770140,1.769660,1.769720,0
GBPAUD,201908010337,1.769740,1.770000,1.769730,1.769990,0
GBPAUD,201908010338,1.769970,1.770570,1.769910,1.770470,0
GBPAUD,201908010339,1.770510,1.770510,1.770250,1.770250,0
GBPAUD,201908010340,1.770260,1.770560,1.770240,1.770550,0
GBPAUD,201908010341,1.770570,1.770570,1.770390,1.770390,0
GBPAUD,201908010342,1.770390,1.770470,1.770190,1.770210,0
GBPAUD,201908010343,1.770220,1.770520,1.770130,1.770490,0
GBPAUD,201908010344,1.770490,1.770550,1.770360,1.770550,0
GBPAUD,201908010345,1.770560,1.770690,1.770480,1.770680,0
GBPAUD,201908010346,1.770690,1.770980,1.770650,1.770780,0
GBPAUD,201908010347,1.770780,1.770790,1.770550,1.770590,0
GBPAUD,201908010348,1.770600,1.770710,1.770410,1.770510,0
GBPAUD,201908010349,1.770510,1.770750,1.770460,1.770630,0
GBPAUD,201908010350,1.770620,1.770820,1.770580,1.770660,0
GBPAUD,201908010351,1.770660,1.770800,1.770640,1.770760,0
GBPAUD,201908010352,1.770750,1.770750,1.770230,1.770360,0
GBPAUD,201908010353,1.770310,1.770310,1.769930,1.769950,0
GBPAUD,201908010354,1.769950,1.770260,1.769940,1.770140,0
GBPAUD,201908010355,1.770150,1.770230,1.769840,1.769850,0
GBPAUD,201908010356,1.769850,1.769850,1.769310,1.769610,0
GBPAUD,201908010357,1.769620,1.769760,1.769320,1.769420,0
